_timestamp,train/global_step,_step,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_runtime,eval/accuracy
1765917284.006326,158.0,157,0.9058895111083984,0.3386923901393355,0.017825288698077202,24652820.0,1e-05,0.7782275974750519,1160.94959059,
1765917290.948391,159.0,158,0.9152793884277344,0.3408360128617363,0.0169766116887331,24810632.0,1e-05,0.7740213423967361,1167.891634622,
1765917299.0539675,160.0,159,0.9066780805587769,0.3429796355841372,0.017234666272997856,24968589.0,1e-05,0.7758003026247025,1175.997198394,
1765917306.416877,161.0,160,0.9428285360336304,0.34512325830653806,0.01700647920370102,25125017.0,1e-05,0.7687577158212662,1183.360105321,
1765917313.5541255,162.0,161,0.8794066905975342,0.34726688102893893,0.017271550372242928,25277188.0,1e-05,0.7839446067810059,1190.497335333,
1765917320.1707237,163.0,162,0.8679014444351196,0.34941050375133975,0.017012128606438637,25430057.0,1e-05,0.7875135838985443,1197.113946417,
1765917328.5099163,164.0,163,0.8756861686706543,0.3515541264737406,0.016408881172537804,25583830.0,1e-05,0.7875233590602875,1205.45316218,
1765917335.8501003,165.0,164,0.9274125099182129,0.3536977491961415,0.01665821671485901,25742285.0,1e-05,0.7727656811475754,1212.793330971,
1765917344.0674756,166.0,165,0.905393123626709,0.3558413719185423,0.015814676880836487,25907065.0,1e-05,0.7765240371227264,1221.010698573,
1765917350.0768504,167.0,166,0.8969959020614624,0.3579849946409432,0.017569905146956444,26051750.0,1e-05,0.7793465405702591,1227.020066408,
1765917357.1007333,168.0,167,0.921184241771698,0.36012861736334406,0.017007507383823395,26204362.0,1e-05,0.774648979306221,1234.043978445,
1765917365.1357272,169.0,168,0.9410256147384644,0.36227224008574493,0.016568101942539215,26364857.0,1e-05,0.7688561826944351,1242.078960062,
1765917371.3549497,170.0,169,0.9035212993621826,0.36441586280814575,0.016671855002641678,26513585.0,1e-05,0.7790054231882095,1248.298186825,
1765917379.4459207,171.0,170,0.9302762746810913,0.3665594855305466,0.01585768535733223,26680409.0,1e-05,0.7724950164556503,1256.389127551,
1765917385.3191254,172.0,171,0.8812060356140137,0.3687031082529475,0.01845010183751583,26817383.0,1e-05,0.7862745225429535,1262.262366182,
1765917391.968313,173.0,172,0.9255483746528625,0.3708467309753483,0.01860807277262211,26962206.0,1e-05,0.7747486084699631,1268.911550491,
1765917399.8036041,174.0,173,0.8963431119918823,0.3729903536977492,0.017818661406636238,27123276.0,1e-05,0.7808007448911667,1276.746859096,
1765917407.5838342,175.0,174,0.9266747236251831,0.37513397642015006,0.016217924654483795,27290681.0,1e-05,0.7715804278850555,1284.527067712,
1765917414.6736424,176.0,175,0.9291179180145264,0.37727759914255093,0.017031371593475342,27449673.0,1e-05,0.7712408900260925,1291.616884216,
1765917421.3194168,177.0,176,0.899029552936554,0.37942122186495175,0.01768365688621998,27601441.0,1e-05,0.7785578668117523,1298.262647011,
1765917428.4134643,178.0,177,0.9151952862739563,0.3815648445873526,0.018037937581539154,27748300.0,1e-05,0.7775158882141113,1305.35667783,
1765917435.5399344,179.0,178,0.8693476319313049,0.3837084673097535,0.017494820058345795,27900973.0,1e-05,0.7872999012470245,1312.48317997,
1765917443.0361814,180.0,179,0.9132043719291687,0.3858520900321543,0.017219260334968567,28057386.0,1e-05,0.7759177088737488,1319.979453852,
1765917450.3536115,181.0,180,0.9143892526626587,0.3879957127545552,0.015721607953310013,28218433.0,1e-05,0.7755388915538788,1327.296872224,
1765917458.860537,182.0,181,0.9036679267883301,0.39013933547695606,0.016454793512821198,28378531.0,1e-05,0.7776650488376617,1335.803788374,
1765917464.1345456,183.0,182,0.8466002941131592,0.39228295819935693,0.018558377400040627,28517567.0,1e-05,0.7934594750404358,1341.077755429,
1765917470.7621553,184.0,183,0.8702906370162964,0.39442658092175775,0.01670900173485279,28678245.0,1e-05,0.7835006266832352,1347.705391625,
1765917478.6641667,185.0,184,0.9149503707885742,0.3965702036441586,0.0152363833039999,28847748.0,1e-05,0.7750010788440704,1355.607396763,
1765917485.101996,186.0,185,0.9023928046226501,0.3987138263665595,0.01674732379615307,29003477.0,1e-05,0.7782675474882126,1362.045237057,
1765917493.2603688,187.0,186,0.9002202749252319,0.4008574490889603,0.016011131927371025,29163981.0,1e-05,0.7779965847730637,1370.203591136,
1765917501.1251898,188.0,187,0.8942949771881104,0.4030010718113612,0.016959497705101967,29313769.0,1e-05,0.7779577672481537,1378.068406121,
1765917508.6032095,189.0,188,0.885635256767273,0.40514469453376206,0.015869174152612686,29474111.0,1e-05,0.7798069715499878,1385.546489438,
1765917515.7661989,190.0,189,0.9370830655097961,0.40728831725616294,0.015498451888561249,29641339.0,1e-05,0.7697626352310181,1392.709462685,
1765917522.833464,191.0,190,0.8729935884475708,0.40943193997856375,0.0167558491230011,29795124.0,1e-05,0.784308910369873,1399.776714784,
1765917529.9312694,192.0,191,0.9156725406646729,0.4115755627009646,0.015795722603797913,29956920.0,1e-05,0.7748396247625351,1406.874516888,
1765917537.57654,193.0,192,0.9283623099327087,0.4137191854233655,0.0160253643989563,30113790.0,1e-05,0.7690633088350296,1414.519784809,
1765917545.352827,194.0,193,0.8908566236495972,0.41586280814576637,0.01635163649916649,30267060.0,1e-05,0.7785987854003906,1422.296056332,
1765917551.8330567,195.0,194,0.9069182872772217,0.4180064308681672,0.016375815495848656,30420733.0,1e-05,0.7761923223733902,1428.776311848,
1765917559.5609775,196.0,195,0.9113626480102539,0.42015005359056806,0.01684470660984516,30582338.0,1e-05,0.7740355730056763,1436.504196334,
1765917565.4721303,197.0,196,0.8719944953918457,0.42229367631296894,0.01694238744676113,30735043.0,1e-05,0.7864232659339905,1442.415356968,
1765917571.847809,198.0,197,0.9040486216545105,0.42443729903536975,0.017031563445925713,30885025.0,1e-05,0.7767057567834854,1448.791043568,
1765917578.3762453,199.0,198,0.8977543115615845,0.4265809217577706,0.01810683123767376,31036663.0,1e-05,0.777154415845871,1455.319492205,
1765917584.6685386,200.0,199,0.8560894727706909,0.4287245444801715,0.018323959782719612,31184340.0,1e-05,0.7880689352750778,1461.61175439,
1765917615.7635517,201.0,200,0.9058481454849243,0.43086816720257237,0.01652555912733078,31345142.0,1e-05,0.775596484541893,1492.706807058,
1765917622.5758407,202.0,201,0.9212924242019653,0.4330117899249732,0.017177289351820946,31495847.0,1e-05,0.7709759175777435,1499.519081613,
1765917630.1893206,203.0,202,0.8939381837844849,0.43515541264737406,0.016436804085969925,31654749.0,1e-05,0.7779285162687302,1507.132571582,
